,ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,EDA_mean,EDA_std,EDA_slope,RESP_rate,RESP_regularity,HR,IBI,RMSSD,SDNN,pNN50,lf/hf,label,subject,focus_label
28,-32.3,25.3,9.5,57.3,10.3,1.03,0.016,1.4e-05,13.7,2.8,62.5,960.0,158.6,111.7,62.2,0.2,4,18,1
29,-31.7,25.7,9.7,57.5,10.5,1.02,0.017,1.5e-05,13.6,2.7,62.3,963.0,159.4,112.1,62.4,0.1,4,18,1
30,-30.9,26.2,10.0,57.1,10.7,1.01,0.018,1.6e-05,13.5,2.6,62.1,966.0,160.1,112.4,62.6,0.2,4,18,1
31,-32.4,25.4,9.4,58.3,10.9,1.0,0.019,1.7e-05,13.4,2.5,61.9,969.0,160.8,112.7,62.8,0.3,4,18,1
32,-31.8,25.8,9.6,58.6,11.1,0.99,0.02,1.8e-05,13.3,2.4,61.7,972.0,161.5,113.0,63.0,0.4,4,18,1
33,-31.1,26.3,9.9,58.3,11.3,0.98,0.021,1.9e-05,13.2,2.3,61.5,975.0,162.1,113.2,63.1,0.5,4,18,1
34,-32.5,25.5,9.3,59.3,11.5,0.97,0.022,2e-05,13.1,2.2,61.3,978.0,162.7,113.4,63.2,0.6,4,18,1
35,-31.9,25.9,9.5,59.3,11.7,0.96,0.023,2.1e-05,13.0,2.1,61.1,981.0,163.3,113.6,63.3,0.7,4,18,1
36,-31.2,26.4,9.8,58.9,11.9,0.95,0.024,2.2e-05,12.9,2.0,60.9,984.0,163.8,113.8,63.4,0.8,4,18,1
37,-32.6,25.6,9.2,59.9,12.1,0.94,0.025,2.3e-05,12.8,1.9,60.7,987.0,164.3,113.9,63.5,0.9,4,18,1
38,-32.0,26.0,9.4,59.4,12.3,0.93,0.026,2.4e-05,12.7,1.8,60.5,990.0,164.8,114.0,63.6,1.0,4,18,1
39,-31.3,26.5,9.7,58.5,12.5,0.92,0.027,2.5e-05,12.6,1.7,60.3,993.0,165.2,114.1,63.7,1.1,4,18,1
40,-32.7,25.7,9.1,59.5,12.7,0.91,0.028,2.6e-05,12.5,1.6,60.1,996.0,165.6,114.2,63.8,1.2,4,18,1
41,-32.1,26.1,9.3,58.9,12.9,0.9,0.029,2.7e-05,12.4,1.5,59.9,999.0,166.0,114.3,63.9,1.3,4,18,1
42,-31.4,26.6,9.6,58.0,13.1,0.89,0.03,2.8e-05,12.3,1.4,59.7,1002.0,166.4,114.4,64.0,1.4,4,18,1
43,-32.8,25.8,9.0,59.0,13.3,0.88,0.031,2.9e-05,12.2,1.3,59.5,1005.0,166.7,114.4,64.1,1.5,4,18,1
44,-32.2,26.2,9.2,58.4,13.5,0.87,0.032,3e-05,12.1,1.2,59.3,1008.0,167.0,114.5,64.2,1.6,4,18,1
45,-31.5,26.7,9.5,57.5,13.7,0.86,0.033,3.1e-05,12.0,1.1,59.1,1011.0,167.3,114.5,64.3,1.7,4,18,1
46,-32.9,25.9,8.9,58.5,13.9,0.85,0.034,3.2e-05,11.9,1.0,58.9,1014.0,167.6,114.6,64.4,1.8,4,18,1
47,-32.3,26.3,9.1,57.9,14.1,0.84,0.035,3.3e-05,11.8,0.9,58.7,1017.0,167.9,114.6,64.5,1.9,4,18,1
48,-31.6,26.8,9.4,57.0,14.3,0.83,0.036,3.4e-05,11.7,0.8,58.5,1020.0,168.1,114.7,64.6,2.0,4,18,1
49,-33.0,26.0,8.8,58.0,14.5,0.82,0.037,3.5e-05,11.6,0.7,58.3,1023.0,168.3,114.7,64.7,2.1,4,18,1
50,-32.4,26.4,9.0,57.4,14.7,0.81,0.038,3.6e-05,11.5,0.6,58.1,1026.0,168.5,114.8,64.8,2.2,4,18,1
51,-31.7,26.9,9.3,56.5,14.9,0.8,0.039,3.7e-05,11.4,0.5,57.9,1029.0,168.7,114.8,64.9,2.3,4,18,1
52,-33.1,26.1,8.7,57.5,15.1,0.79,0.04,3.8e-05,11.3,0.4,57.7,1032.0,168.9,114.9,65.0,2.4,4,18,1
53,-32.5,26.5,8.9,56.9,15.3,0.78,0.041,3.9e-05,11.2,0.3,57.5,1035.0,169.1,114.9,65.1,2.5,4,18,1
54,-31.8,27.0,9.2,56.0,15.5,0.77,0.042,4e-05,11.1,0.2,57.3,1038.0,169.3,115.0,65.2,2.6,4,18,1
55,-33.2,26.2,8.6,57.0,15.7,0.76,0.043,4.1e-05,11.0,0.1,57.1,1041.0,169.5,115.0,65.3,2.7,4,18,1
56,-32.6,26.6,8.8,56.4,15.9,0.75,0.044,4.2e-05,10.9,0.0,56.9,1044.0,169.7,115.1,65.4,2.8,4,18,1
57,-31.9,27.1,9.1,55.5,16.1,0.74,0.045,4.3e-05,10.8,-0.1,56.7,1047.0,169.9,115.1,65.5,2.9,4,18,1
58,-33.3,26.3,8.5,56.5,16.3,0.73,0.046,4.4e-05,10.7,-0.2,56.5,1050.0,170.1,115.2,65.6,3.0,4,18,1
59,-32.7,26.7,8.7,55.9,16.5,0.72,0.047,4.5e-05,10.6,-0.3,56.3,1053.0,170.3,115.2,65.7,3.1,4,18,1
60,-32.0,27.2,9.0,55.0,16.7,0.71,0.048,4.6e-05,10.5,-0.4,56.1,1056.0,170.5,115.3,65.8,3.2,4,18,1
61,-33.4,26.4,8.4,56.0,16.9,0.7,0.049,4.7e-05,10.4,-0.5,55.9,1059.0,170.7,115.3,65.9,3.3,4,18,1
62,-32.8,26.8,8.6,55.4,17.1,0.69,0.05,4.8e-05,10.3,-0.6,55.7,1062.0,170.9,115.4,66.0,3.4,4,18,1
63,-32.1,27.3,8.9,54.5,17.3,0.68,0.051,4.9e-05,10.2,-0.7,55.5,1065.0,171.1,115.4,66.1,3.5,4,18,1
64,-33.5,26.5,8.3,55.5,17.5,0.67,0.052,5e-05,10.1,-0.8,55.3,1068.0,171.3,115.5,66.2,3.6,4,18,1
65,-32.9,26.9,8.5,54.9,17.7,0.66,0.053,5.1e-05,10.0,-0.9,55.1,1071.0,171.5,115.5,66.3,3.7,4,18,1
66,-32.2,27.4,8.8,54.0,17.9,0.65,0.054,5.2e-05,9.9,-1.0,54.9,1074.0,171.7,115.6,66.4,3.8,4,18,1
67,-33.6,26.6,8.2,55.0,18.1,0.64,0.055,5.3e-05,9.8,-1.1,54.7,1077.0,171.9,115.6,66.5,3.9,4,18,1
68,-32.5,28.1,10.2,58.3,8.7,1.35,0.008,1e-06,16.2,3.1,72.5,827.6,130.4,95.3,50.2,2.1,1,19,1
69,-33.1,27.9,9.8,57.9,9.1,1.38,0.009,2e-06,16.5,3.0,73.1,820.8,128.7,93.6,49.5,2.2,1,19,1
70,-32.8,28.3,10.0,58.1,8.9,1.4,0.007,1e-06,16.3,3.2,72.8,824.2,129.5,94.1,49.8,2.0,1,19,1
71,-34.2,27.5,9.5,58.7,9.3,1.42,0.01,3e-06,16.7,2.9,74.0,810.8,126.2,91.8,48.3,2.3,1,19,0
72,-33.6,28.0,9.7,58.4,9.0,1.45,0.012,4e-06,17.0,2.7,75.2,797.9,122.9,89.4,46.7,2.5,2,19,0
73,-34.0,27.8,9.6,58.6,9.2,1.48,0.014,5e-06,17.3,2.5,76.5,784.3,119.3,86.8,45.1,2.8,2,19,0
74,-33.9,28.2,9.4,58.5,9.4,1.51,0.016,6e-06,17.6,2.3,77.8,771.2,115.7,84.2,43.5,3.0,2,19,0
75,-34.3,27.6,9.3,58.8,9.6,1.54,0.018,7e-06,17.9,2.1,79.1,758.5,112.1,81.6,41.9,3.2,2,19,0
76,-33.7,28.1,9.5,58.3,9.5,1.57,0.02,8e-06,18.2,1.9,80.4,746.3,108.5,79.0,40.3,3.4,2,19,0
77,-34.1,27.9,9.2,58.6,9.7,1.6,0.022,9e-06,18.5,1.7,81.7,734.5,104.9,76.4,38.7,3.6,2,19,0
78,-33.5,28.3,9.4,58.2,9.3,1.58,0.019,-3e-06,18.0,2.0,80.0,750.0,109.8,80.0,41.0,3.3,2,19,0
79,-34.0,27.7,9.6,58.5,9.1,1.55,0.017,-2e-06,17.5,2.2,78.3,766.3,114.7,83.6,43.3,3.0,2,19,0
80,-33.8,28.0,9.8,58.4,8.9,1.52,0.015,-1e-06,17.0,2.4,76.6,783.3,119.6,87.2,45.6,2.7,1,19,0
81,-34.2,27.6,9.5,58.7,9.0,1.49,0.013,0.0,16.5,2.6,74.9,801.1,124.5,90.8,47.9,2.4,1,19,1
82,-33.9,28.1,9.7,58.5,8.8,1.46,0.011,-1e-06,16.0,2.8,73.2,819.7,129.4,94.4,50.2,2.1,1,19,1
83,-34.1,27.8,9.9,58.6,8.6,1.43,0.009,-2e-06,15.5,3.0,71.5,839.2,134.3,98.0,52.5,1.8,4,19,1
84,-33.7,28.2,10.1,58.3,8.5,1.4,0.007,-3e-06,15.0,3.2,69.8,859.6,139.2,101.6,54.8,1.5,4,19,1
85,-34.0,27.9,9.8,58.5,8.4,1.37,0.005,-4e-06,14.5,3.4,68.1,881.1,144.1,105.2,57.1,1.2,4,19,1
86,-33.6,28.3,9.6,58.2,8.3,1.34,0.003,-5e-06,14.0,3.6,66.4,903.6,149.0,108.8,59.4,0.9,4,19,1
87,-34.2,27.7,9.4,58.7,8.2,1.31,0.002,-6e-06,13.5,3.8,64.7,927.4,153.9,112.4,61.7,0.6,4,19,1
88,-33.8,28.1,9.5,58.4,8.1,1.28,0.001,-7e-06,13.0,4.0,63.0,952.4,158.8,116.0,64.0,0.3,4,19,1
89,-34.1,27.8,9.7,58.6,8.0,1.25,0.002,-6e-06,13.2,3.9,64.2,934.6,154.9,113.2,62.3,0.5,4,19,1
90,-33.7,28.2,9.9,58.3,8.2,1.22,0.003,-5e-06,13.4,3.8,65.4,917.4,151.0,110.4,60.6,0.7,4,19,1
91,-34.0,27.9,9.6,58.5,8.4,1.19,0.004,-4e-06,13.6,3.7,66.6,900.9,147.1,107.6,58.9,0.9,4,19,1
92,-33.6,28.3,9.4,58.2,8.6,1.16,0.005,-3e-06,13.8,3.6,67.8,885.0,143.2,104.8,57.2,1.1,4,19,1
93,-34.2,27.7,9.2,58.7,8.8,1.13,0.006,-2e-06,14.0,3.5,69.0,869.6,139.3,102.0,55.5,1.3,4,19,1
94,-33.8,28.1,9.3,58.4,9.0,1.1,0.007,-1e-06,14.2,3.4,70.2,854.7,135.4,99.2,53.8,1.5,1,19,1
95,-34.1,27.8,9.5,58.6,9.2,1.12,0.008,1e-06,14.5,3.3,71.5,839.2,131.5,96.4,52.1,1.7,1,19,1
96,-33.7,28.2,9.7,58.3,9.4,1.15,0.009,2e-06,14.8,3.2,72.8,824.2,127.6,93.6,50.4,1.9,1,19,1
97,-34.0,27.9,9.9,58.5,9.6,1.18,0.01,3e-06,15.1,3.1,74.1,809.7,123.7,90.8,48.7,2.1,1,19,0
98,-33.6,28.3,9.6,58.2,9.8,1.21,0.011,4e-06,15.4,3.0,75.4,795.8,119.8,88.0,47.0,2.3,3,19,0
99,-34.2,27.7,9.4,58.7,10.0,1.24,0.012,5e-06,15.7,2.9,76.7,782.3,115.9,85.2,45.3,2.5,3,19,0
100,-33.8,28.1,9.2,58.4,10.2,1.27,0.013,6e-06,16.0,2.8,78.0,769.2,112.0,82.4,43.6,2.7,3,19,0
101,-34.1,27.8,9.0,58.6,10.4,1.3,0.014,7e-06,16.3,2.7,79.3,756.6,108.1,79.6,41.9,2.9,3,19,0
102,-33.7,28.2,8.8,58.3,10.6,1.33,0.015,8e-06,16.6,2.6,80.6,744.4,104.2,76.8,40.2,3.1,3,19,0
103,-34.0,27.9,8.6,58.5,10.8,1.36,0.016,9e-06,16.9,2.5,81.9,732.6,100.3,74.0,38.5,3.3,3,19,0
104,-33.6,28.3,8.4,58.2,11.0,1.39,0.017,1e-05,17.2,2.4,83.2,721.2,96.4,71.2,36.8,3.5,3,19,0
105,-34.2,27.7,8.2,58.7,11.2,1.42,0.018,1.1e-05,17.5,2.3,84.5,710.1,92.5,68.4,35.1,3.7,3,19,0
106,-33.8,28.1,8.0,58.4,11.4,1.4,0.016,-2e-06,17.0,2.5,82.8,724.6,97.4,72.0,37.4,3.4,3,19,0
107,-34.1,27.8,7.8,58.6,11.6,1.37,0.014,-1e-06,16.5,2.7,81.1,739.8,102.3,75.6,39.7,3.1,3,19,0
108,-33.7,28.2,7.6,58.3,11.8,1.34,0.012,0.0,16.0,2.9,79.4,755.7,107.2,79.2,42.0,2.8,1,19,0
109,-34.0,27.9,7.4,58.5,12.0,1.31,0.01,-1e-06,15.5,3.1,77.7,772.2,112.1,82.8,44.3,2.5,1,19,1
110,-33.6,28.3,7.2,58.2,12.2,1.28,0.008,-2e-06,15.0,3.3,76.0,789.5,117.0,86.4,46.6,2.2,1,19,1
111,-34.2,27.7,7.0,58.7,12.4,1.25,0.006,-3e-06,14.5,3.5,74.3,807.5,121.9,90.0,48.9,1.9,1,19,1
112,-33.8,28.1,6.8,58.4,12.6,1.22,0.004,-4e-06,14.0,3.7,72.6,826.4,126.8,93.6,51.2,1.6,4,19,1
113,-34.1,27.8,6.6,58.6,12.8,1.19,0.002,-5e-06,13.5,3.9,70.9,846.3,131.7,97.2,53.5,1.3,4,19,1
114,-33.7,28.2,6.4,58.3,13.0,1.16,0.001,-6e-06,13.0,4.1,69.2,867.1,136.6,100.8,55.8,1.0,4,19,1
115,-34.0,27.9,6.2,58.5,13.2,1.13,0.002,-5e-06,13.2,4.0,70.4,852.3,132.7,98.0,54.1,1.2,4,19,1
116,-33.6,28.3,6.0,58.2,13.4,1.1,0.003,-4e-06,13.4,3.9,71.6,838.0,128.8,95.2,52.4,1.4,4,19,1
117,-34.2,27.7,5.8,58.7,13.6,1.07,0.004,-3e-06,13.6,3.8,72.8,824.2,124.9,92.4,50.7,1.6,4,19,1
118,-33.8,28.1,5.6,58.4,13.8,1.04,0.005,-2e-06,13.8,3.7,74.0,810.8,121.0,89.6,49.0,1.8,1,19,1
119,-34.1,27.8,5.4,58.6,14.0,1.06,0.006,-1e-06,14.0,3.6,75.2,797.9,117.1,86.8,47.3,2.0,1,19,1
120,-33.7,28.2,5.2,58.3,14.2,1.09,0.007,0.0,14.3,3.5,76.5,784.3,113.2,84.0,45.6,2.2,1,19,0
121,-34.0,27.9,5.0,58.5,14.4,1.12,0.008,1e-06,14.6,3.4,77.8,771.2,109.3,81.2,43.9,2.4,2,19,0
122,-33.6,28.3,4.8,58.2,14.6,1.15,0.009,2e-06,14.9,3.3,79.1,758.5,105.4,78.4,42.2,2.6,2,19,0
123,-34.2,27.7,4.6,58.7,14.8,1.18,0.01,3e-06,15.2,3.2,80.4,746.3,101.5,75.6,40.5,2.8,2,19,0
124,-33.8,28.1,4.4,58.4,15.0,1.21,0.011,4e-06,15.5,3.1,81.7,734.5,97.6,72.8,38.8,3.0,2,19,0
125,-34.1,27.8,4.2,58.6,15.2,1.24,0.012,5e-06,15.8,3.0,83.0,723.0,93.7,70.0,37.1,3.2,2,19,0
126,-33.7,28.2,4.0,58.3,15.4,1.22,0.01,-1e-06,15.3,3.2,81.3,738.0,98.6,73.6,39.4,2.9,2,19,0
127,-34.0,27.9,3.8,58.5,15.6,1.19,0.008,-2e-06,14.8,3.4,79.6,753.8,103.5,77.2,41.7,2.6,1,19,1
128,-33.6,28.3,3.6,58.2,15.8,1.16,0.006,-3e-06,14.3,3.6,77.9,770.2,108.4,80.8,44.0,2.3,1,19,1
129,-34.2,27.7,3.4,58.7,16.0,1.13,0.004,-4e-06,13.8,3.8,76.2,787.4,113.3,84.4,46.3,2.0,1,19,1
130,-33.8,28.1,3.2,58.4,16.2,1.1,0.002,-5e-06,13.3,4.0,74.5,805.4,118.2,88.0,48.6,1.7,4,19,1
131,-34.1,27.8,3.0,58.6,16.4,1.07,0.001,-6e-06,12.8,4.2,72.8,824.2,123.1,91.6,50.9,1.4,4,19,1
132,-33.7,28.2,2.8,58.3,16.6,1.04,0.002,-5e-06,13.0,4.1,74.0,810.8,119.2,88.8,49.2,1.6,4,19,1
133,-34.0,27.9,2.6,58.5,16.8,1.01,0.003,-4e-06,13.2,4.0,75.2,797.9,115.3,86.0,47.5,1.8,4,19,1
134,-33.6,28.3,2.4,58.2,17.0,0.98,0.004,-3e-06,13.4,3.9,76.5,784.3,111.4,83.2,45.8,2.0,1,19,1
135,-34.2,27.7,2.2,58.7,17.2,1.0,0.005,-2e-06,13.7,3.8,77.8,771.2,107.5,80.4,44.1,2.2,1,19,0
136,-33.8,28.1,2.0,58.4,17.4,1.03,0.006,-1e-06,14.0,3.7,79.1,758.5,103.6,77.6,42.4,2.4,1,19,0
137,-30.2,25.1,10.3,55.8,8.2,1.35,0.005,1e-06,16.0,3.5,72.5,827.6,130.4,95.3,50.2,2.1,1,20,1
138,-31.5,24.8,9.7,56.2,8.5,1.38,0.006,2e-06,16.2,3.4,73.0,821.9,128.7,93.8,49.5,2.2,1,20,1
139,-29.8,26.0,10.1,55.5,8.0,1.4,0.007,3e-06,16.5,3.3,73.5,816.3,127.1,92.4,48.9,2.3,1,20,1
140,-32.1,25.5,9.9,56.8,8.7,1.42,0.008,4e-06,16.8,3.2,74.0,810.8,125.6,91.1,48.3,2.4,1,20,1
141,-30.5,24.9,10.5,55.9,8.3,1.45,0.009,5e-06,17.0,3.1,74.5,805.4,124.2,89.9,47.7,2.5,1,20,1
142,-33.0,25.2,9.5,57.1,9.0,1.48,0.012,8e-06,17.5,2.9,76.0,789.5,120.5,87.5,46.2,2.7,2,20,0
143,-31.8,26.3,10.2,56.5,8.8,1.51,0.015,1e-05,18.0,2.7,77.5,774.2,117.0,85.2,44.8,2.9,2,20,0
144,-32.4,25.7,9.8,57.0,9.1,1.55,0.018,1.3e-05,18.5,2.5,79.0,759.5,113.6,83.0,43.5,3.1,2,20,0
145,-30.9,26.1,10.4,56.3,8.6,1.58,0.021,1.6e-05,19.0,2.3,80.5,745.3,110.3,80.9,42.2,3.3,2,20,0
146,-32.7,25.4,9.6,57.2,9.3,1.62,0.024,1.9e-05,19.5,2.1,82.0,731.7,107.1,78.9,41.0,3.5,2,20,0
147,-31.2,26.5,10.0,56.7,8.9,1.65,0.027,2.2e-05,20.0,1.9,83.5,718.6,104.0,77.0,39.8,3.7,2,20,0
148,-33.5,25.0,9.4,57.5,9.5,1.68,0.03,2.5e-05,20.5,1.7,85.0,705.9,101.0,75.2,38.7,3.9,2,20,0
149,-30.7,26.2,10.6,56.1,8.4,1.71,0.033,2.8e-05,21.0,1.5,86.5,693.6,98.1,73.5,37.6,4.1,2,20,0
150,-32.0,25.6,9.8,57.0,9.2,1.74,0.036,3.1e-05,21.5,1.3,88.0,681.8,95.3,71.9,36.6,4.3,2,20,0
151,-31.4,26.4,10.2,56.6,8.8,1.77,0.039,3.4e-05,22.0,1.1,89.5,670.4,92.6,70.4,35.6,4.5,2,20,0
152,-33.2,25.3,9.6,57.3,9.4,1.8,0.042,3.7e-05,22.5,0.9,91.0,659.3,90.0,69.0,34.7,4.7,2,20,0
153,-30.8,26.0,10.4,56.2,8.5,1.83,0.045,4e-05,23.0,0.7,92.5,648.6,87.5,67.7,33.8,4.9,2,20,0
154,-32.6,25.7,9.9,57.1,9.1,1.86,0.048,4.3e-05,23.5,0.5,94.0,638.3,85.1,66.5,33.0,5.1,2,20,0
155,-31.0,26.3,10.1,56.4,8.7,1.89,0.051,4.6e-05,24.0,0.3,95.5,628.3,82.8,65.4,32.2,5.3,2,20,0
156,-33.4,25.2,9.5,57.4,9.6,1.92,0.054,4.9e-05,24.5,0.1,97.0,618.6,80.6,64.4,31.5,5.5,2,20,0
157,-30.6,26.1,10.3,56.0,8.4,1.85,0.04,-3e-05,20.0,1.8,85.0,705.9,100.5,74.5,38.0,3.8,3,20,0
158,-32.2,25.8,9.7,56.9,9.0,1.8,0.035,-2.5e-05,19.5,2.0,83.5,718.6,103.5,76.0,39.0,3.6,3,20,0
159,-31.6,26.4,10.0,56.5,8.8,1.75,0.03,-2e-05,19.0,2.2,82.0,731.7,106.5,77.5,40.0,3.4,3,20,0
160,-33.0,25.5,9.6,57.2,9.3,1.7,0.025,-1.5e-05,18.5,2.4,80.5,745.3,109.5,79.0,41.0,3.2,3,20,0
161,-30.9,26.2,10.2,56.3,8.6,1.65,0.02,-1e-05,18.0,2.6,79.0,759.5,112.5,80.5,42.0,3.0,3,20,0
162,-32.5,25.7,9.8,57.0,9.1,1.6,0.015,-5e-06,17.5,2.8,77.5,774.2,115.5,82.0,43.0,2.8,3,20,0
163,-31.1,26.3,10.1,56.5,8.7,1.55,0.01,0.0,17.0,3.0,76.0,789.5,118.5,83.5,44.0,2.6,3,20,0
164,-33.3,25.4,9.7,57.3,9.4,1.5,0.005,5e-06,16.5,3.2,74.5,805.4,121.5,85.0,45.0,2.4,3,20,0
165,-30.7,26.0,10.3,56.1,8.5,1.45,0.01,1e-05,16.0,3.4,73.0,821.9,124.5,86.5,46.0,2.2,3,20,0
166,-32.1,25.6,9.9,56.9,9.0,1.4,0.015,1.5e-05,15.5,3.6,71.5,839.2,127.5,88.0,47.0,2.0,3,20,0
167,-31.5,26.2,10.0,56.5,8.8,1.3,0.004,1e-06,14.5,4.0,68.0,882.4,135.0,92.0,50.0,1.6,4,20,1
168,-33.0,25.7,9.6,57.2,9.3,1.28,0.003,0.0,14.0,4.2,67.0,895.5,138.0,93.5,51.0,1.5,4,20,1
169,-30.9,26.3,10.2,56.3,8.6,1.26,0.002,-1e-06,13.5,4.4,66.0,909.1,141.0,95.0,52.0,1.4,4,20,1
170,-32.5,25.8,9.8,57.0,9.1,1.24,0.001,-2e-06,13.0,4.6,65.0,923.1,144.0,96.5,53.0,1.3,4,20,1
171,-31.1,26.4,10.1,56.5,8.7,1.22,0.001,-3e-06,12.5,4.8,64.0,937.5,147.0,98.0,54.0,1.2,4,20,1
172,-33.3,25.9,9.7,57.3,9.4,1.2,0.002,-4e-06,12.0,5.0,63.0,952.4,150.0,99.5,55.0,1.1,4,20,1
173,-30.7,26.5,10.3,56.1,8.5,1.18,0.003,-5e-06,11.5,5.2,62.0,967.7,153.0,101.0,56.0,1.0,4,20,1
174,-32.1,26.0,9.9,56.9,9.0,1.16,0.004,-6e-06,11.0,5.4,61.0,983.6,156.0,102.5,57.0,0.9,4,20,1
175,-31.5,26.6,10.0,56.5,8.8,1.14,0.005,-7e-06,10.5,5.6,60.0,1000.0,159.0,104.0,58.0,0.8,4,20,1
176,-33.0,26.1,9.6,57.2,9.3,1.12,0.006,-8e-06,10.0,5.8,59.0,1016.9,162.0,105.5,59.0,0.7,4,20,1
177,-30.9,26.7,10.2,56.3,8.6,1.1,0.007,-9e-06,9.5,6.0,58.0,1034.5,165.0,107.0,60.0,0.6,4,20,1
178,-32.5,26.2,9.8,57.0,9.1,1.08,0.008,-1e-05,9.0,6.2,57.0,1052.6,168.0,108.5,61.0,0.5,4,20,1
179,-31.1,26.8,10.1,56.5,8.7,1.06,0.009,-1.1e-05,8.5,6.4,56.0,1071.4,171.0,110.0,62.0,0.4,4,20,1
180,-33.3,26.3,9.7,57.3,9.4,1.04,0.01,-1.2e-05,8.0,6.6,55.0,1090.9,174.0,111.5,63.0,0.3,4,20,1
181,-30.7,26.9,10.3,56.1,8.5,1.02,0.011,-1.3e-05,7.5,6.8,54.0,1111.1,177.0,113.0,64.0,0.2,4,20,1
